sku_digiflazz,name,category,provider,base_price_minor,is_active,metadata,main_category,sub_category,product_type
e-money-go pay-f090bc4e,Go Pay 363.000,E-Money,GO PAY,36391500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-18fe0b3a,Go Pay 364.000,E-Money,GO PAY,36491500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-1ebe0457,Go Pay 365.000,E-Money,GO PAY,36591500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-89d49a03,Go Pay 366.000,E-Money,GO PAY,36691500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-c8d94291,Go Pay 367.000,E-Money,GO PAY,36791500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-d15cbed9,Go Pay 368.000,E-Money,GO PAY,36891500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-b5396bbc,Go Pay 369.000,E-Money,GO PAY,36991500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-0b476f14,Go Pay 370.000,E-Money,GO PAY,37091500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-cbbb990f,Go Pay 371.000,E-Money,GO PAY,37191500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-97f4819b,Go Pay 372.000,E-Money,GO PAY,37291500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-0d743957,Go Pay 373.000,E-Money,GO PAY,37391500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-a3511fb1,Go Pay 374.000,E-Money,GO PAY,37491500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4e104946,Go Pay 375.000,E-Money,GO PAY,37578900,true,"{""type"":""Customer"",""description"":""Masukkan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3ae4c141,Go Pay 376.000,E-Money,GO PAY,37691500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-d7b8fd05,Go Pay 377.000,E-Money,GO PAY,37791500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-a6eb8cbc,Go Pay 378.000,E-Money,GO PAY,37891500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4907d054,Go Pay 379.000,E-Money,GO PAY,37991500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-bd65c752,Go Pay 380.000,E-Money,GO PAY,38091500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4551341c,Go Pay 381.000,E-Money,GO PAY,38191500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-56309184,Go Pay 382.000,E-Money,GO PAY,38291500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4cbaa288,Go Pay 383.000,E-Money,GO PAY,38391500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-dbd9a8a9,Go Pay 384.000,E-Money,GO PAY,38491500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4ac9efa8,Go Pay 385.000,E-Money,GO PAY,38591500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-c8263347,Go Pay 386.000,E-Money,GO PAY,38691500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-193ba178,Go Pay 387.000,E-Money,GO PAY,38791500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-bb0b9a44,Go Pay 388.000,E-Money,GO PAY,38891500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-f872df78,Go Pay 389.000,E-Money,GO PAY,38991500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-23644472,Go Pay 390.000,E-Money,GO PAY,39091500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-96c0261f,Go Pay 391.000,E-Money,GO PAY,39191500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-51d099ab,Go Pay 392.000,E-Money,GO PAY,39291500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4b3ba444,Go Pay 393.000,E-Money,GO PAY,39391500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-2699f9ef,Go Pay 394.000,E-Money,GO PAY,39491500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-f62d7d13,Go Pay 395.000,E-Money,GO PAY,39591500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-d15d79f2,Go Pay 396.000,E-Money,GO PAY,39691500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-15afac1c,Go Pay 397.000,E-Money,GO PAY,39791500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-777d5069,Go Pay 398.000,E-Money,GO PAY,39891500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-ovo-a8536d9b,OVO 400.000 Admin 1.500,E-Money,OVO,39909500,true,"{""type"":""Admin 1500"",""description"":""OVO Masuk ke pelanggan 398.500"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-34548a3f5e29638972fd71121c27bd6f.jpg""}",E-Money,OVO,Admin 1500
e-money-shopee pay-c7f2cbfc,SHOPEE PAY 400.000 Admin 1.000,E-Money,SHOPEE PAY,39909500,true,"{""type"":""Admin 1000"",""description"":""SHOPEE PAY 400.000 Admin 1.000, Masuk ke pelanggan 399.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-08370da2ac80e3c4e7699d643c9051c1.jpg""}",E-Money,SHOPEE PAY,Admin 1000
e-money-linkaja-33fa88b6,LinkAja 400.000 Admin 1.000,E-Money,LinkAja,39927500,true,"{""type"":""Admin 1000"",""description"":""Masukkan nomor hp, masuk ke pelanggan 399.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-8387147fbac7d847721cda344c6d10d6.jpg""}",E-Money,LinkAja,Admin 1000
e-money-go pay-3b9dcb01,Go Pay 400.000 Admin 1.000,E-Money,GO PAY,39950000,true,"{""type"":""Admin 1000"",""description"":""Masukkan no HP, masuk ke pelanggan 399.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Admin 1000
e-money-dana-52e5f9c1,DANA 400.000 Admin 500,E-Money,DANA,39956500,true,"{""type"":""Admin 500"",""description"":""Masuk ke pelanggan 399.500"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1ef1e382d32bcbf66adbe985eba27cc0.jpg""}",E-Money,DANA,Admin 500
e-money-ovo-94849802,OVO 400.000 Admin 1.000,E-Money,OVO,39959500,true,"{""type"":""Admin 1000"",""description"":""OVO Masuk ke pelanggan 399.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-34548a3f5e29638972fd71121c27bd6f.jpg""}",E-Money,OVO,Admin 1000
e-money-shopee pay-c4b86dd2,SHOPEE PAY 400.000 Admin 500,E-Money,SHOPEE PAY,39965000,true,"{""type"":""Admin 500"",""description"":""SHOPEE PAY Masuk ke pelanggan 399.500"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-08370da2ac80e3c4e7699d643c9051c1.jpg""}",E-Money,SHOPEE PAY,Admin 500
e-money-grab-4b457a6d,Grab penumpang 400.000,E-Money,GRAB,39980000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-917cc3717e0ba611fa8475daf98d0b52.jpg""}",E-Money,GRAB,Umum
e-money-go pay-0a3c6b2b,Go Pay 399.000,E-Money,GO PAY,39991500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-ovo-71907a5c,OVO 400.000,E-Money,OVO,40000000,true,"{""type"":""Umum"",""description"":""OVO 400.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-34548a3f5e29638972fd71121c27bd6f.jpg""}",E-Money,OVO,Umum
e-money-dana-eeef8062,DANA 400.000,E-Money,DANA,40000000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1ef1e382d32bcbf66adbe985eba27cc0.jpg""}",E-Money,DANA,Umum
e-money-shopee pay-c57e1afc,SHOPEE PAY 400.000,E-Money,SHOPEE PAY,40000000,true,"{""type"":""Umum"",""description"":""SHOPEE PAY 400.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-08370da2ac80e3c4e7699d643c9051c1.jpg""}",E-Money,SHOPEE PAY,Umum
e-money-linkaja-58a744f9,LinkAja Rp 400.000,E-Money,LinkAja,40000000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-8387147fbac7d847721cda344c6d10d6.jpg""}",E-Money,LinkAja,Umum
e-money-tapcash bni-f06984f8,Tapcash BNI 400.000,E-Money,TAPCASH BNI,40000000,true,"{""type"":""Umum"",""description"":""Tapcash BNI 400.000. Wajib update saldo setelah pengisian sukses."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-9a098afdd8bd548a20a4bf3f8341467e.jpg""}",E-Money,TAPCASH BNI,Umum
e-money-grab-f925ba22,Grab penumpang 400.000 admin 1.000,E-Money,GRAB,40000000,true,"{""type"":""Admin 1000"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-917cc3717e0ba611fa8475daf98d0b52.jpg""}",E-Money,GRAB,Admin 1000
e-money-go pay-a00c10f2,Go Pay Driver 400.000,E-Money,GO PAY,40002500,true,"{""type"":""Driver"",""description"":""KHUSUS DRIVER - Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Driver
e-money-kaspro-e3dbecda,KasPro 400.000,E-Money,KasPro,40011500,true,"{""type"":""Umum"",""description"":""KasPro 400.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-2dd4afa1b7df2b838be99914150d20a7.jpg""}",E-Money,KasPro,Umum
e-money-sakuku-b5e4c71a,Sakuku 400.000,E-Money,Sakuku,40014000,true,"{""type"":""Umum"",""description"":""masukkan nomor hp terdaftar pada Sakuku"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cb74d8fc7585d531cecf26eb56b3c6c3.jpg""}",E-Money,Sakuku,Umum
e-money-indriver-3c32bc05,Indriver 400.000,E-Money,Indriver,40016000,true,"{""type"":""Driver"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-13fcd5e783c8b21435fd02d6dc1b50c3.jpg""}",E-Money,Indriver,Driver
e-money-bri brizzi-a1c76fc7,BRIZZI 400.000,E-Money,BRI BRIZZI,40020000,true,"{""type"":""Umum"",""description"":""Saldo BRIZZI 400.000. Wajib update saldo setelah pengisian sukses."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cd2a5fd1eff6fe1836927cbd6f4a831e.jpg""}",E-Money,BRI BRIZZI,Umum
e-money-mitra blibli-e278de7c,Saldo Mitra Blibli 400.000,E-Money,Mitra Blibli,40022500,true,"{""type"":""Umum"",""description"":""input nomor hp yang terdaftar pada Mitra Blibli."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-3f9c1c0cc53f903834517053923f0dd4.jpg""}",E-Money,Mitra Blibli,Umum
e-money-tix id-764f2bc6,TIX ID 400.000,E-Money,TIX ID,40025000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-852466b424cd64d4383e192db7338828.jpg""}",E-Money,TIX ID,Umum
e-money-mandiri e-toll-fa824702,Mandiri E-Toll 400.000,E-Money,MANDIRI E-TOLL,40028000,true,"{""type"":""Umum"",""description"":""Wajib update saldo setelah pengisian sukses."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-75d03ba323f8e919afa2ea6b82f8eeb3.jpg""}",E-Money,MANDIRI E-TOLL,Umum
e-money-i.saku-5fba6ecd,i.saku 400.000,E-Money,i.saku,40032000,true,"{""type"":""Umum"",""description"":""saldo i.saku 400.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-5265c0e733b152140a382bcfff4c0b22.jpg""}",E-Money,i.saku,Umum
e-money-doku-626f443f,Doku 400.000,E-Money,DOKU,40042000,true,"{""type"":""Umum"",""description"":""masukkan DOKU ID sebagai nomor tujuan"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-33b1b4d344a8645b8f699731318a8a00.jpg""}",E-Money,DOKU,Umum
e-money-go pay-6f0bff12,Go Pay 400.000,E-Money,GO PAY,40045000,true,"{""type"":""Customer"",""description"":""Masukkan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-astrapay-4693be61,Astrapay 400.000,E-Money,AstraPay,40056500,true,"{""type"":""Umum"",""description"":""Astrapay 400.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-abfd404851b5383d16d9067bb00a4697.jpg""}",E-Money,AstraPay,Umum
e-money-m-tix-3dfb312c,Saldo M-Tix 400.000,E-Money,M-Tix,40090000,true,"{""type"":""Umum"",""description"":""Saldo M-Tix 400.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-a9fec9e30934536017e7f87f6c7ad71d.jpg""}",E-Money,M-Tix,Umum
e-money-go pay-f3375ed4,Go Pay 401.000,E-Money,GO PAY,40199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-2fc05c1e,Go Pay 402.000,E-Money,GO PAY,40299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-bc7719da,Go Pay 403.000,E-Money,GO PAY,40399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-56ad2f4b,Go Pay 404.000,E-Money,GO PAY,40499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-38af5602,Go Pay 405.000,E-Money,GO PAY,40599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-88ec8df9,Go Pay 406.000,E-Money,GO PAY,40699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-bd7ec337,Go Pay 407.000,E-Money,GO PAY,40799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-5051b338,Go Pay 408.000,E-Money,GO PAY,40899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-8406c38a,Go Pay 409.000,E-Money,GO PAY,40999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-f3eb4e63,Go Pay 410.000,E-Money,GO PAY,41099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4e512db6,Go Pay 411.000,E-Money,GO PAY,41199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-20056876,Go Pay 412.000,E-Money,GO PAY,41299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4822245d,Go Pay 413.000,E-Money,GO PAY,41399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-f9c66a3d,Go Pay 414.000,E-Money,GO PAY,41499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-76923734,Go Pay 415.000,E-Money,GO PAY,41599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-b4f76c7a,Go Pay 416.000,E-Money,GO PAY,41699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4b61703d,Go Pay 417.000,E-Money,GO PAY,41799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-74eb1347,Go Pay 418.000,E-Money,GO PAY,41899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-44df79d7,Go Pay 419.000,E-Money,GO PAY,41999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-b5e4e8d3,Go Pay 420.000,E-Money,GO PAY,42099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3ef7aee7,Go Pay 421.000,E-Money,GO PAY,42199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4f17448c,Go Pay 422.000,E-Money,GO PAY,42291500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-efd679f7,Go Pay 423.000,E-Money,GO PAY,42399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-e4ee7e58,Go Pay 424.000,E-Money,GO PAY,42499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-a8267dad,Go Pay 425.000,E-Money,GO PAY,42578900,true,"{""type"":""Customer"",""description"":""Masukkan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
